OGLE-SMC-RRLYR-1248  19.222 19.695  0.3608025 0.0000015  6000.02416  0.290  0.164 4.853  0.000   -    0.4844639 0.0000037  6000.09512  0.160  0.275 4.173  0.000   -  
OGLE-SMC-RRLYR-1259  19.370 19.945  0.3637716 0.0000033  6000.11325  0.245  0.158 4.988  0.000   -    0.4883015 0.0000080  6000.09746  0.163  0.205 2.960  0.000   -  
OGLE-SMC-RRLYR-1262  19.219 19.709  0.3880072 0.0000016  6000.33269  0.295  0.192 5.028  0.000   -    0.5198689 0.0000078  6000.11139  0.124  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1269  19.562 20.011  0.3731406 0.0000020  6000.12237  0.298  0.324 5.123  0.000   -    0.5010730 0.0000039  6000.43375  0.251  0.226 3.885  0.000   -  
OGLE-SMC-RRLYR-1281  19.384 20.207  0.3786089 0.0000050  6000.32767  0.289  0.363 5.370  0.334   -    0.5076379 0.0000016  6000.25570  0.149  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1288  19.127 19.577  0.3658593 0.0000013  6000.05644  0.262  0.163 5.064  0.000   -    0.4911120 0.0000057  6000.21614  0.127  0.000   -    0.250 1.637
OGLE-SMC-RRLYR-1314  19.011 19.513  0.3666866 0.0000013  6000.32963  0.248  0.201 4.980  0.000   -    0.4922107 0.0000054  6000.26001  0.118  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1328  19.163 19.615  0.3645855 0.0000012  6000.07948  0.268  0.242 5.208  0.183 3.613  0.4894681 0.0000040  6000.17718  0.151  0.266 4.216  0.000   -  
OGLE-SMC-RRLYR-1331  19.197 19.686  0.3803162 0.0000015  6000.25073  0.281  0.256 5.035  0.000   -    0.5106217 0.0000039  6000.47863  0.203  0.182 4.179  0.000   -  
OGLE-SMC-RRLYR-1332  18.938 19.546  0.4274203 0.0000017  6000.21230  0.225  0.182 5.113  0.114 4.071  0.5734124 0.0000058  6000.49343  0.120  0.000   -    0.230 4.997
