OGLE-LMC-ECL-00144  19.097 19.640    6.7705654  7005.4564  0.468 0.160
OGLE-LMC-ECL-00145  19.242 20.327   30.1295859  7024.6981  0.452 0.237
OGLE-LMC-ECL-00146  16.664 17.721  372.1330236  7156.8277  0.065 0.010
OGLE-LMC-ECL-00147  18.694 19.832   27.3383465  7011.2442  0.186 0.177
OGLE-LMC-ECL-00148  18.889 19.254    2.1126399  7000.6224  0.543 0.388
OGLE-LMC-ECL-00149  17.818 17.853   17.5224168  7005.6331  0.251 0.169
OGLE-LMC-ECL-00150  18.527 18.549    0.5974757  7000.4669  0.685 0.389
OGLE-LMC-ECL-00151  18.841 18.961    0.9902920  7000.1164  0.230 0.186
OGLE-LMC-ECL-00152  19.584 20.516    2.9749004  7002.4505  0.659 0.092
OGLE-LMC-ECL-00153  19.512 20.593    4.7935280  7002.9685  0.540 0.491
OGLE-LMC-ECL-00154  18.161 18.170    1.0412476  7000.8020  0.292 0.219
OGLE-LMC-ECL-00155  19.337 19.543    3.0504309  7001.6133  0.504 0.300
OGLE-LMC-ECL-00157  19.325 19.593    2.7844793  7001.0264  1.488 0.271
OGLE-LMC-ECL-00158  19.781 20.231    7.2897803  7000.6633  0.442 0.115
OGLE-LMC-ECL-00159  17.539 18.741   21.9706524  7009.7577  0.153 0.151
OGLE-LMC-ECL-00160  17.829 17.840    4.6036122  7004.5067  0.191 0.047
OGLE-LMC-ECL-00161  17.503 17.435   12.9582230  7008.1590  0.189 0.147
OGLE-LMC-ECL-00162  19.824 20.363    0.8540553  7000.5651  0.897 0.114
OGLE-LMC-ECL-00163  18.328 18.297    2.5031007  7000.5194  0.315 0.283
OGLE-LMC-ECL-00164  17.500 17.467    1.5601608  7000.5605  0.305 0.289
OGLE-LMC-ECL-00165  19.396 19.528    3.3412829  7000.4511  1.356 0.277
OGLE-LMC-ECL-00166  18.854 18.939    3.3186843  7001.0799  0.463 0.148
OGLE-LMC-ECL-00167  18.440 19.244    3.0289406  7000.7060  1.106 0.280
OGLE-LMC-ECL-00168  15.847 17.203  204.1235307  7062.1380  0.082 0.038
OGLE-LMC-ECL-00169  17.027 16.971    2.6414631  7001.4017  0.127 0.100
OGLE-LMC-ECL-00170  17.095 17.037   26.3717108  7020.9624  0.367 0.024
OGLE-LMC-ECL-00171  17.407 18.535   41.4665214  7036.7673  0.116 0.034
OGLE-LMC-ECL-00172  19.353 19.551    4.7059202  7004.1914  1.236 0.188
OGLE-LMC-ECL-00173  18.349 19.434   14.8324116  7008.8193  0.331 0.260
OGLE-LMC-ECL-00174  19.149 19.376    5.7850996  7005.5786  0.586 0.263
OGLE-LMC-ECL-00175  19.338 19.847    2.9729926  7001.7568  0.948 0.646
OGLE-LMC-ECL-00176  13.972 14.911    3.4581932  7001.1176  0.152 0.054
OGLE-LMC-ECL-00177  19.350 19.880    0.7773853  7000.3911  0.516 0.405
OGLE-LMC-ECL-00178  19.355 19.650    5.7259239  7001.5971  0.896 0.429
OGLE-LMC-ECL-00179  17.907 17.889    5.7580104  7004.0452  0.189 0.063
OGLE-LMC-ECL-00180  18.918 20.734    3.3558406  7000.9707  0.195 0.094
OGLE-LMC-ECL-00181  19.440 19.663    6.2938799  7001.9950  0.857 0.432
OGLE-LMC-ECL-00182  19.513 19.537    1.3519568  7001.1701  0.481 0.225
OGLE-LMC-ECL-00183  19.879 20.137    2.1535268  7000.9405  1.450 0.255
OGLE-LMC-ECL-00184  19.623 19.872    3.4577840  7002.9675  0.581 0.431
OGLE-LMC-ECL-00185  18.055 18.569    1.1659210  7000.2234  0.144 0.071
OGLE-LMC-ECL-00186  19.680 -         3.4435713  7001.3997  1.032 0.283
OGLE-LMC-ECL-00187  19.091 19.263    2.7596037  7001.3558  0.251 0.099
OGLE-LMC-ECL-00188  19.879 19.946    1.8811786  7000.9784  1.269 0.145
OGLE-LMC-ECL-00189  17.858 17.962    1.9658106  7001.9148  0.849 0.195
OGLE-LMC-ECL-00190  18.543 18.599    1.5711456  7000.5089  0.223 0.174
OGLE-LMC-ECL-00191  19.917 20.153    1.9392707  7001.0417  1.439 0.228
OGLE-LMC-ECL-00192  17.795 17.801    1.3061093  7001.1149  0.211 0.150
OGLE-LMC-ECL-00193  17.963 19.086   95.7631725  7015.6851  0.115 0.091
OGLE-LMC-ECL-00194  17.781 18.921   90.7004683  7027.5607  0.120 0.063
OGLE-LMC-ECL-00195  18.941 19.179    1.9210467  7000.3804  0.526 0.217
OGLE-LMC-ECL-00196  19.778 20.247    3.8267744  7001.6190  0.411 0.243
OGLE-LMC-ECL-00197  19.415 20.111   13.8303776  7006.2815  0.729 0.188
OGLE-LMC-ECL-00198  19.681 20.163    2.8986761  7000.4809  1.068 0.452
OGLE-LMC-ECL-00199  15.798 17.194  148.6830500  7078.4973  0.166 0.100
OGLE-LMC-ECL-00200  19.510 19.529    0.9276764  7000.7718  0.849 0.667
OGLE-LMC-ECL-00201  17.276 17.287    2.1581088  7001.7534  0.074 0.065
OGLE-LMC-ECL-00202  19.780 20.144    2.0784202  7000.8563  0.774 0.526
OGLE-LMC-ECL-00203  19.806 20.008    1.5326156  7000.6477  1.576 0.394
OGLE-LMC-ECL-00204  18.822 19.927  105.2887008  7055.3937  0.732 0.086
OGLE-LMC-ECL-00205  18.252 18.443    2.8045501  7002.1811  0.428 0.168
OGLE-LMC-ECL-00206  18.937 19.876   12.9179515  7006.8208  0.348 0.131
OGLE-LMC-ECL-00207  18.514 18.522   13.6535940  7011.9100  0.523 0.084
OGLE-LMC-ECL-00208  19.276 19.630    2.5473245  7002.4372  0.329 0.273
OGLE-LMC-ECL-00209  18.546 18.542    8.3080003  7005.6835  0.583 0.295
OGLE-LMC-ECL-00210  17.926 18.606    3.9274300  7002.7057  0.305 0.056
OGLE-LMC-ECL-00211  18.447 18.697    6.7385085  7006.3759  0.243 0.207
OGLE-LMC-ECL-00212  19.825 20.590    2.9705304  7000.3260  0.766 0.275
OGLE-LMC-ECL-00213  18.436 18.532    3.5439592  7003.3853  0.211 0.197
OGLE-LMC-ECL-00214  19.281 19.261   23.1363819  7015.5798  0.195 0.088
OGLE-LMC-ECL-00215  18.219 19.271   69.2673423  7059.5243  0.107 0.099
OGLE-LMC-ECL-00216  19.195 19.435    3.4941688  7001.6816  1.464 0.251
OGLE-LMC-ECL-00217  17.003 16.961   10.3987568  7007.9161  0.125 0.078
OGLE-LMC-ECL-00218  18.922 19.053    2.4136574  7002.2874  0.303 0.276
OGLE-LMC-ECL-00219  17.493 17.504   49.9108003  7020.6745  0.230 0.072
OGLE-LMC-ECL-00220  18.663 18.764    7.2275507  7001.8719  0.288 0.148
OGLE-LMC-ECL-00221  17.470 17.445    0.9790730  7000.8485  0.709 0.018
OGLE-LMC-ECL-00222  18.516 18.985   11.5082103  7001.0843  0.978 0.277
OGLE-LMC-ECL-00223  19.012 19.308    3.8837966  7000.7391  0.275 0.116
OGLE-LMC-ECL-00224  19.723 21.043    4.6078856  7004.2369  1.077 0.567
OGLE-LMC-ECL-00225  19.502 20.072   10.4836700  7006.3079  0.852 0.329
OGLE-LMC-ECL-00226  18.170 -         4.0064557  7002.6192  0.311 0.187
OGLE-LMC-ECL-00227  17.021 18.770   10.3049685  7004.0382  0.106 0.051
OGLE-LMC-ECL-00228  19.614 20.000    3.5344304  7001.6096  1.192 0.171
OGLE-LMC-ECL-00229  19.682 20.277    2.1907746  7002.0805  0.373 0.341
OGLE-LMC-ECL-00230  18.086 18.236    1.7050132  7000.2316  0.111 0.074
OGLE-LMC-ECL-00231  18.882 19.975    7.9671399  7004.9675  0.204 0.201
OGLE-LMC-ECL-00232  18.723 18.699    3.6188241  7002.3795  0.125 0.112
OGLE-LMC-ECL-00233  18.481 -         9.7271808  7007.9760  0.393 0.355
OGLE-LMC-ECL-00234  18.656 19.723  119.2551432  7074.6090  0.285 0.193
OGLE-LMC-ECL-00235  17.930 19.008   21.9820224  7009.8115  0.146 0.081
OGLE-LMC-ECL-00236  18.875 -         0.6494908  7000.5490  0.340 0.328
OGLE-LMC-ECL-00237  18.200 19.248  113.5050547  7058.5450  0.122 0.042
OGLE-LMC-ECL-00238  19.245 19.565    7.2569122  7001.2561  1.315 0.331
OGLE-LMC-ECL-00239  13.894 14.782    0.3576821  7000.0863  0.644 0.543
OGLE-LMC-ECL-00240  19.530 20.031    2.8165694  7002.1170  0.409 0.334
OGLE-LMC-ECL-00241  19.727 20.224    4.0585903  7001.8092  0.275 0.275
OGLE-LMC-ECL-00242  17.453 18.586   20.5453267  7004.8861  0.424 0.346
OGLE-LMC-ECL-00243  17.155 17.206    3.3200403  7000.4845  0.964 0.273
OGLE-LMC-ECL-00244  16.537 16.561    2.2087873  7000.6609  0.414 0.147
OGLE-LMC-ECL-00245  19.862 20.245    2.0669070  7000.7096  0.616 0.315
OGLE-LMC-ECL-00246  18.859 18.922    1.5513258  7001.3974  0.356 0.083
OGLE-LMC-ECL-00247  18.331 -         0.6719654  7000.3410  0.300 0.155
OGLE-LMC-ECL-00248  19.367 19.665    3.9550088  7003.4041  1.501 0.174
OGLE-LMC-ECL-00249  19.087 19.176    2.1524311  7001.6984  0.343 0.260
OGLE-LMC-ECL-00250  19.089 21.073    1.0133109  7000.7107  0.345 0.316
OGLE-LMC-ECL-00251  18.182 18.779   67.8875355  7022.3348  1.001 0.213
OGLE-LMC-ECL-00252  18.786 19.317    4.7134200  7002.9979  0.232 0.095
OGLE-LMC-ECL-00253  19.127 19.260    3.4374776  7003.2607  0.409 0.283
OGLE-LMC-ECL-00254  15.976 16.825  907.0011603  7007.7806  0.037 0.023
OGLE-LMC-ECL-00255  16.626 16.658   17.7636975  7015.7396  0.058 0.055
OGLE-LMC-ECL-00256  18.188 19.356   44.1115050  7040.8108  0.193 0.183
OGLE-LMC-ECL-00257  19.936 20.039    1.4122763  7000.2385  1.585 0.266
OGLE-LMC-ECL-00258  18.321 18.372    8.1469060  7001.8297  0.276 0.087
OGLE-LMC-ECL-00259  17.162 18.092   21.8975195  7000.9225  0.147 0.147
OGLE-LMC-ECL-00260  19.262 19.513    0.8553230  7000.1772  0.461 0.369
OGLE-LMC-ECL-00261  19.750 20.222    5.8995972  7001.0899  0.362 0.324
OGLE-LMC-ECL-00262  18.358 18.932   18.3385503  7006.9631  0.643 0.230
OGLE-LMC-ECL-00263  19.507 19.885    1.8725622  7000.9210  0.230 0.130
OGLE-LMC-ECL-00264  17.667 17.616    0.9391311  7000.6502  0.127 0.106
OGLE-LMC-ECL-00265  19.212 19.321    3.0563003  7001.7548  1.825 0.254
OGLE-LMC-ECL-00266  17.652 17.601    1.1737519  7000.3669  0.223 0.146
OGLE-LMC-ECL-00267  17.935 19.023   15.9043767  7015.5788  0.306 0.270
OGLE-LMC-ECL-00268  19.218 19.590    5.7085328  7001.2570  1.147 0.287
OGLE-LMC-ECL-00269  18.668 18.768   15.5612202  7010.6068  0.173 0.125
OGLE-LMC-ECL-00270  16.777 16.766    2.8874763  7002.3262  0.070 0.033
OGLE-LMC-ECL-00271  19.737 20.143   19.7761207  7017.7821  0.792 0.196
OGLE-LMC-ECL-00272  17.756 17.761    0.8885298  7000.3587  0.475 0.346
OGLE-LMC-ECL-00273  19.468 19.700    0.7606461  7000.5508  0.528 0.242
OGLE-LMC-ECL-00274  18.191 18.188    5.5263935  7000.5027  0.220 0.184
OGLE-LMC-ECL-00275  18.249 18.283   46.2365509  7034.6077  0.051 0.040
OGLE-LMC-ECL-00276  19.899 20.420    1.6602242  7001.4069  0.711 0.513
OGLE-LMC-ECL-00277  19.537 19.813    1.4292040  7000.0818  1.141 0.265
OGLE-LMC-ECL-00278  18.625 18.692    1.9679824  7000.9811  0.343 0.252
OGLE-LMC-ECL-00279  17.963 17.976   13.4914801  7004.6998  0.333 0.326
OGLE-LMC-ECL-00280  19.108 19.372    5.7169329  7004.8161  0.417 0.295
OGLE-LMC-ECL-00281  19.362 20.578    5.2005203  7002.7706  0.831 0.594
OGLE-LMC-ECL-00282  19.728 20.171    2.8264906  7001.2526  0.544 0.420
OGLE-LMC-ECL-00283  17.705 18.508   22.2309903  7003.2531  0.214 0.064
OGLE-LMC-ECL-00284  17.199 18.340  346.5550802  7140.9867  0.388 0.039
OGLE-LMC-ECL-00285  19.140 19.212    0.8788511  7000.7998  1.175 0.210
OGLE-LMC-ECL-00286  15.674 16.208    1.9869471  7001.5221  0.793 0.252
OGLE-LMC-ECL-00287  18.146 18.307    7.7629096  7005.6603  0.128 0.045
OGLE-LMC-ECL-00288  19.145 19.525    1.0283007  7000.3304  0.495 0.280
OGLE-LMC-ECL-00289  15.939 17.376  120.2510914  7109.5101  0.416 0.165
OGLE-LMC-ECL-00290  19.298 20.178    5.7370399  7002.0968  0.985 0.511
OGLE-LMC-ECL-00291  18.223 18.218    2.3437132  7001.5032  0.304 0.295
OGLE-LMC-ECL-00292  19.895 20.605    2.2505229  7001.6220  1.261 0.544
OGLE-LMC-ECL-00293  17.954 19.189  262.6813001  7217.0832  0.940 0.540
OGLE-LMC-ECL-00294  18.519 18.674   31.5160200  7015.0627  0.095 0.066
OGLE-LMC-ECL-00295  17.518 17.553    2.1545451  7001.7475  0.333 0.045
OGLE-LMC-ECL-00296  18.158 18.133    1.7734969  7001.2209  0.538 0.453
OGLE-LMC-ECL-00297  18.923 19.452    7.1740972  7004.1507  0.711 0.348
OGLE-LMC-ECL-00298  19.139 19.268    0.7765979  7000.3188  0.598 0.292
OGLE-LMC-ECL-00299  19.430 19.778   14.0147966  7003.7598  1.046 0.250
OGLE-LMC-ECL-00300  19.777 19.924    2.7659992  7001.1556  1.445 0.396
OGLE-LMC-ECL-00301  19.742 19.906    0.8387498  7000.6052  0.755 0.254
OGLE-LMC-ECL-00302  18.663 19.064    7.7376548  7001.6950  0.271 0.230
OGLE-LMC-ECL-00303  15.815 17.074   92.3730612  7070.6966  0.150 0.096
OGLE-LMC-ECL-00304  18.882 19.043    1.1195225  7000.8392  0.269 0.237
OGLE-LMC-ECL-00305  19.644 19.735    4.8883932  7000.2160  0.831 0.146
OGLE-LMC-ECL-00306  18.959 19.852    4.1995945  7000.7378  0.475 0.213
OGLE-LMC-ECL-00307  19.500 20.095    1.4523578  7000.2017  0.369 0.293
OGLE-LMC-ECL-00308  18.755 18.782   10.9518759  7008.9707  0.649 0.611
OGLE-LMC-ECL-00309  19.362 19.758    3.4689337  7000.8774  0.761 0.601
OGLE-LMC-ECL-00310  19.259 19.496    3.3531195  7002.5181  0.447 0.088
OGLE-LMC-ECL-00311  18.160 18.919    1.4275313  7000.5293  0.104 0.055
OGLE-LMC-ECL-00312  19.229 19.841    4.8597304  7004.2160  0.484 0.106
OGLE-LMC-ECL-00313  19.341 19.780    4.1880393  7000.6937  0.359 0.257
OGLE-LMC-ECL-00314  18.450 18.538    2.0123048  7000.6018  0.173 0.070
OGLE-LMC-ECL-00315  19.998 20.301    3.0776108  7000.3163  0.481 0.159
OGLE-LMC-ECL-00316  17.332 17.345   24.9819904  7010.5478  0.235 0.015
OGLE-LMC-ECL-00317  18.120 19.184   16.1540057  7012.3801  0.349 0.195
OGLE-LMC-ECL-00318  19.146 -         7.2858582  7000.5190  1.266 0.813
OGLE-LMC-ECL-00319  18.007 17.983    1.4211153  7000.2401  0.276 0.139
OGLE-LMC-ECL-00320  17.866 17.831    1.1622076  7000.7988  0.240 0.229
